Id,Category
2797,1
2798,7
2799,0
2800,10
2801,0
2802,6
2803,9
2804,9
2805,0
2806,2
2807,8
2808,10
2809,3
2810,1
2811,7
2812,3
2813,8
2814,3
2815,7
2816,8
2817,3
2818,9
2819,1
2820,9
2821,2
2822,0
2823,3
2824,9
2825,0
2826,1
2827,6
2828,9
2829,6
2830,5
2831,6
2832,3
2833,2
2834,0
2835,1
2836,9
2837,7
2838,0
2839,6
2840,9
2841,9
2842,8
2843,7
2844,1
2845,3
2846,6
2847,9
2848,8
2849,7
2850,10
2851,3
2852,9
2853,8
2854,7
2855,7
2856,5
2857,0
2858,8
2859,7
2860,9
2861,1
2862,0
2863,2
2864,3
2865,8
2866,7
2867,1
2868,4
2869,5
2870,8
2871,3
2872,5
2873,6
2874,1
2875,0
2876,1
2877,8
2878,8
2879,9
2880,6
2881,1
2882,9
2883,0
2884,7
2885,7
2886,0
2887,6
2888,8
2889,7
2890,4
2891,0
2892,9
2893,10
2894,6
2895,1
2896,10
2897,9
2898,10
2899,1
2900,1
2901,3
2902,10
2903,0
2904,1
2905,10
2906,6
2907,3
2908,1
2909,7
2910,7
2911,7
2912,3
2913,9
2914,3
2915,1
2916,10
2917,0
2918,7
2919,6
2920,7
2921,10
2922,3
2923,3
2924,1
2925,9
2926,7
2927,3
2928,3
2929,9
2930,3
2931,7
2932,1
2933,7
2934,0
2935,9
2936,6
2937,1
2938,6
2939,3
2940,0
2941,7
2942,6
2943,10
2944,3
2945,2
2946,4
2947,9
2948,0
2949,6
2950,0
2951,5
2952,9
2953,3
2954,9
2955,5
2956,9
2957,5
2958,0
2959,3
2960,1
2961,0
2962,6
2963,7
2964,1
2965,10
2966,1
2967,0
2968,1
2969,0
2970,9
2971,9
2972,0
2973,10
2974,0
2975,7
2976,10
2977,3
2978,7
2979,5
2980,7
2981,10
2982,9
2983,1
2984,1
2985,0
2986,7
2987,9
2988,5
2989,3
2990,0
2991,1
2992,4
2993,1
2994,7
2995,1
2996,3
2997,9
2998,6
2999,8
